Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2009-10-11,Garlic,25,Rajkot,FAQ,Rajkot,3600,1900,2500,Gujarat,Garlic
2009-12-11,Garlic,25,Rajkot,FAQ,Rajkot,3650,1950,2750,Gujarat,Garlic
2009-02-12,Garlic,25,Rajkot,FAQ,Rajkot,3800,1875,2875,Gujarat,Garlic
2009-03-12,Garlic,25,Rajkot,FAQ,Rajkot,3850,1900,3250,Gujarat,Garlic
2009-05-12,Garlic,25,Rajkot,FAQ,Rajkot,4000,1850,2725,Gujarat,Garlic
2009-07-12,Garlic,25,Rajkot,FAQ,Rajkot,4100,2000,3250,Gujarat,Garlic
2009-12-06,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,4000,2500,3500,Gujarat,Other
2009-08-07,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,4000,2000,3500,Gujarat,Other
2009-11-07,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,7500,6000,7000,Gujarat,Other
2009-03-08,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,5500,4000,4800,Gujarat,Other
2009-06-08,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,5500,4000,5000,Gujarat,Other
2009-11-08,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,10000,8000,9000,Gujarat,Other
2009-02-10,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,5500,4000,5000,Gujarat,Other
2009-07-12,Garlic,25,Vadodara(Baroda),FAQ,Vadodara,5000,3500,4600,Gujarat,Other
2009-01-03,Garlic,25,Ambala,FAQ,Ambala Cantt.,800,600,700,Haryana,Other
2009-05-03,Garlic,25,Ambala,FAQ,Ambala Cantt.,850,800,825,Haryana,Other
2009-02-04,Garlic,25,Ambala,FAQ,Ambala Cantt.,600,400,500,Haryana,Other
2009-11-04,Garlic,25,Ambala,FAQ,Ambala Cantt.,1000,800,900,Haryana,Other
2009-03-06,Garlic,25,Ambala,FAQ,Ambala Cantt.,1200,800,1000,Haryana,Other
2009-04-07,Garlic,25,Ambala,FAQ,Ambala Cantt.,1500,1000,1250,Haryana,Other
2009-05-07,Garlic,25,Ambala,FAQ,Ambala Cantt.,1500,1000,1250,Haryana,Other
2009-11-07,Garlic,25,Ambala,FAQ,Ambala Cantt.,1800,1500,1650,Haryana,Other
2009-01-08,Garlic,25,Ambala,FAQ,Ambala Cantt.,2000,1500,1750,Haryana,Other
2009-02-08,Garlic,25,Ambala,FAQ,Ambala Cantt.,1000,700,850,Haryana,Other
2009-06-08,Garlic,25,Ambala,FAQ,Ambala Cantt.,2000,1500,1750,Haryana,Other
2009-09-08,Garlic,25,Ambala,FAQ,Ambala Cantt.,2000,1500,1700,Haryana,Other
2009-12-09,Garlic,25,Ambala,FAQ,Ambala Cantt.,2400,2200,2300,Haryana,Other
2009-01-10,Garlic,25,Ambala,FAQ,Ambala Cantt.,2400,2200,2300,Haryana,Other
2009-11-10,Garlic,25,Ambala,FAQ,Ambala Cantt.,2200,2000,2100,Haryana,Other
2009-10-11,Garlic,25,Ambala,FAQ,Ambala Cantt.,2000,1600,1800,Haryana,Other
2009-11-11,Garlic,25,Ambala,FAQ,Ambala Cantt.,2000,1600,1800,Haryana,Other
2009-08-12,Garlic,25,Ambala,FAQ,Ambala Cantt.,3200,2000,2600,Haryana,Other
2009-11-12,Garlic,25,Ambala,FAQ,Ambala Cantt.,3200,2000,3000,Haryana,Other
2009-06-03,Garlic,25,Ambala,FAQ,Naraingarh,1000,1000,1000,Haryana,Other
2009-10-04,Garlic,25,Ambala,FAQ,Naraingarh,800,800,800,Haryana,Other
2009-04-05,Garlic,25,Ambala,FAQ,Naraingarh,1000,1000,1000,Haryana,Other
2009-01-06,Garlic,25,Ambala,FAQ,Naraingarh,1400,1000,1200,Haryana,Other
2009-04-06,Garlic,25,Ambala,FAQ,Naraingarh,1000,1000,1000,Haryana,Other
2009-11-08,Garlic,25,Ambala,FAQ,Naraingarh,2000,2000,2000,Haryana,Other
2009-06-10,Garlic,25,Ambala,FAQ,Naraingarh,2500,2500,2500,Haryana,Other
2009-09-10,Garlic,25,Ambala,FAQ,Naraingarh,2000,2000,2000,Haryana,Other
2009-07-11,Garlic,25,Ambala,FAQ,Naraingarh,2000,2000,2000,Haryana,Other
2009-05-12,Garlic,25,Ambala,FAQ,Naraingarh,3000,2500,2750,Haryana,Other
2009-06-05,Garlic,25,Ambala,FAQ,Shahzadpur,975,975,975,Haryana,Other
2009-11-03,Garlic,25,Bhiwani,FAQ,Ch. Dadri,1800,1500,1700,Haryana,Garlic
2009-01-04,Garlic,25,Bhiwani,FAQ,Ch. Dadri,1400,1000,1200,Haryana,Garlic
2009-08-04,Garlic,25,Bhiwani,FAQ,Ch. Dadri,2000,1500,1800,Haryana,Garlic
2009-01-05,Garlic,25,Bhiwani,FAQ,Ch. Dadri,1500,800,1000,Haryana,Garlic
2009-05-08,Garlic,25,Bhiwani,FAQ,Ch. Dadri,3600,2800,3200,Haryana,Garlic
2009-11-08,Garlic,25,Bhiwani,FAQ,Ch. Dadri,3300,2800,3000,Haryana,Garlic
2009-06-09,Garlic,25,Bhiwani,FAQ,Ch. Dadri,3400,3000,3200,Haryana,Garlic
2009-12-10,Garlic,25,Bhiwani,FAQ,Ch. Dadri,4500,3500,4000,Haryana,Garlic
2009-01-11,Garlic,25,Bhiwani,FAQ,Ch. Dadri,4000,3000,3500,Haryana,Garlic
2009-02-11,Garlic,25,Fatehabad,FAQ,Bhuna,2200,2200,2200,Haryana,Other
2009-05-11,Garlic,25,Fatehabad,FAQ,Bhuna,3500,3500,3500,Haryana,Other
2009-06-11,Garlic,25,Fatehabad,FAQ,Bhuna,2500,2500,2500,Haryana,Other
2009-02-05,Garlic,25,Fatehabad,FAQ,Fatehabad,1500,1200,1500,Haryana,Other
2009-12-05,Garlic,25,Fatehabad,FAQ,Fatehabad,1500,1500,1500,Haryana,Other
2009-08-06,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,1500,1800,Haryana,Other
2009-03-07,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,1500,2000,Haryana,Other
2009-03-08,Garlic,25,Fatehabad,FAQ,Fatehabad,2500,2500,2500,Haryana,Other
2009-04-08,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,2000,2000,Haryana,Other
2009-10-08,Garlic,25,Fatehabad,FAQ,Fatehabad,2500,2000,2200,Haryana,Other
2009-05-09,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,2000,2000,Haryana,Other
2009-09-09,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,2000,2000,Haryana,Other
2009-12-09,Garlic,25,Fatehabad,FAQ,Fatehabad,2000,2000,2000,Haryana,Other
2009-02-10,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2000,3000,Haryana,Other
2009-03-10,Garlic,25,Fatehabad,FAQ,Fatehabad,2500,2500,2500,Haryana,Other
2009-07-10,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2500,3000,Haryana,Other
2009-08-10,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2500,3000,Haryana,Other
2009-02-11,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2000,2500,Haryana,Other
2009-03-11,Garlic,25,Fatehabad,FAQ,Fatehabad,2500,1000,1700,Haryana,Other
2009-12-11,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2000,2500,Haryana,Other
2009-04-12,Garlic,25,Fatehabad,FAQ,Fatehabad,3000,2000,2500,Haryana,Other
2009-10-12,Garlic,25,Fatehabad,FAQ,Fatehabad,1500,1000,1200,Haryana,Other
2009-06-06,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1800,1000,1400,Haryana,Other
2009-12-07,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1500,1500,1500,Haryana,Other
2009-04-08,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1000,1000,1000,Haryana,Other
2009-12-08,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1500,1500,1500,Haryana,Other
2009-02-09,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1200,1200,1200,Haryana,Other
2009-04-10,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,2500,1500,2000,Haryana,Other
2009-06-10,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,2000,1500,1700,Haryana,Other
2009-08-10,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1200,1000,1100,Haryana,Other
2009-03-12,Garlic,25,Yamuna Nagar,FAQ,Jagadhri,1200,1000,1100,Haryana,Other
2009-07-03,Garlic,25,Yamuna Nagar,FAQ,Yamuna Nagar,1600,300,900,Haryana,Other
2009-05-04,Garlic,25,Yamuna Nagar,FAQ,Yamuna Nagar,800,700,750,Haryana,Other
2009-06-04,Garlic,25,Yamuna Nagar,FAQ,Yamuna Nagar,800,700,750,Haryana,Other
2009-02-05,Garlic,25,Yamuna Nagar,FAQ,Yamuna Nagar,900,700,800,Haryana,Other
2009-01-04,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3240,Uttar Pradesh,Masoor Gola
2009-03-04,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3280,Uttar Pradesh,Masoor Gola
2009-10-04,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3400,Uttar Pradesh,Masoor Gola
2009-02-05,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3475,Uttar Pradesh,Masoor Gola
2009-07-05,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3320,Uttar Pradesh,Masoor Gola
2009-10-06,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,3460,Uttar Pradesh,Masoor Gola
2009-01-07,Masur Dal,259,Jhansi,FAQ,Mauranipur,0,0,4000,Uttar Pradesh,Masoor Gola
2009-03-03,Masur Dal,259,Jhansi,FAQ,Moth,0,0,2950,Uttar Pradesh,Other
2009-07-03,Masur Dal,259,Jhansi,FAQ,Moth,0,0,3060,Uttar Pradesh,Other
2009-03-04,Masur Dal,259,Jhansi,FAQ,Moth,0,0,3400,Uttar Pradesh,Other
2009-04-04,Masur Dal,259,Jhansi,FAQ,Moth,0,0,3405,Uttar Pradesh,Other
2009-10-01,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4350,Uttar Pradesh,Other
2009-03-02,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4400,Uttar Pradesh,Other
2009-04-02,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4500,Uttar Pradesh,Other
2009-10-02,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4700,Uttar Pradesh,Other
2009-07-03,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4800,Uttar Pradesh,Other
2009-01-04,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4780,Uttar Pradesh,Other
2009-04-04,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4780,Uttar Pradesh,Other
2009-10-04,Masur Dal,259,Lucknow,FAQ,Lucknow,0,0,4800,Uttar Pradesh,Other
2009-02-05,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1125,650,887,Gujarat,Hybrid
2009-07-05,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1175,700,937,Gujarat,Hybrid
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1200,700,950,Gujarat,Hybrid
2009-02-07,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,900,750,825,Gujarat,Hybrid
2009-04-07,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,900,700,800,Gujarat,Hybrid
2009-10-07,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,875,700,787,Gujarat,Hybrid
2009-02-10,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1000,750,875,Gujarat,Hybrid
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1000,750,875,Gujarat,Hybrid
2009-03-11,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1250,1000,1125,Gujarat,Hybrid
2009-08-12,Bajra(Pearl Millet/Cumbu),28,Surendranagar,FAQ,Chotila,1250,1250,1250,Gujarat,Hybrid
2009-05-06,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,900,800,850,Gujarat,Hybrid
2009-11-06,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,900,800,850,Gujarat,Hybrid
2009-09-07,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,950,800,850,Gujarat,Hybrid
2009-06-08,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,950,800,850,Gujarat,Hybrid
2009-11-08,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,950,800,850,Gujarat,Hybrid
2009-03-09,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,1000,925,950,Gujarat,Hybrid
2009-07-09,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,1000,950,975,Gujarat,Hybrid
2009-02-10,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,1000,950,975,Gujarat,Hybrid
2009-05-10,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Karjan,950,900,925,Gujarat,Hybrid
2009-07-03,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Savli,900,800,850,Gujarat,Deshi
2009-03-07,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Savli,850,800,825,Gujarat,Deshi
2009-09-11,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Savli,1100,1025,1075,Gujarat,Deshi
2009-02-06,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Savli(Desar),1010,925,950,Gujarat,Deshi
2009-01-01,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,880,870,875,Gujarat,Deshi
2009-05-01,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,880,870,880,Gujarat,Deshi
2009-06-01,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,880,870,880,Gujarat,Deshi
2009-09-01,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,880,870,880,Gujarat,Deshi
2009-09-02,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,1150,1150,1150,Gujarat,Deshi
2009-12-03,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,950,950,950,Gujarat,Deshi
2009-01-04,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,950,950,950,Gujarat,Deshi
2009-06-05,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,1080,1075,1080,Gujarat,Deshi
2009-01-06,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,875,870,875,Gujarat,Deshi
2009-08-08,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,1000,970,1000,Gujarat,Deshi
2009-09-09,Bajra(Pearl Millet/Cumbu),28,Vadodara(Baroda),FAQ,Vadodara,1080,1040,1080,Gujarat,Deshi
2009-03-10,Bajra(Pearl Millet/Cumbu),28,Rewari,FAQ,Rewari,840,790,800,Haryana,Other
2009-10-10,Bajra(Pearl Millet/Cumbu),28,Rewari,FAQ,Rewari,845,840,842,Haryana,Other
2009-12-10,Bajra(Pearl Millet/Cumbu),28,Rewari,FAQ,Rewari,850,815,835,Haryana,Other
2009-10-12,Bajra(Pearl Millet/Cumbu),28,Rewari,FAQ,Rewari,973,913,925,Haryana,Other
2009-10-01,Bajra(Pearl Millet/Cumbu),28,Sirsa,FAQ,Ellanabad,851,851,851,Haryana,Local
2009-04-12,Bajra(Pearl Millet/Cumbu),28,Sirsa,FAQ,Ellanabad,950,950,950,Haryana,Other
2009-08-12,Bajra(Pearl Millet/Cumbu),28,Sirsa,FAQ,Ellanabad,950,950,950,Haryana,Other
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Badami,700,700,700,Karnataka,Hybrid
2009-12-01,Bajra(Pearl Millet/Cumbu),28,Bagalkot,FAQ,Bagalakot,675,671,672,Karnataka,Hybrid
2009-12-02,Bajra(Pearl Millet/Cumbu),28,Bagalkot,FAQ,Bagalakot,725,725,725,Karnataka,Hybrid
2009-03-03,Bajra(Pearl Millet/Cumbu),28,Bagalkot,FAQ,Bagalakot,700,700,700,Karnataka,Hybrid
2009-03-04,Bajra(Pearl Millet/Cumbu),28,Bagalkot,FAQ,Bagalakot,742,742,742,Karnataka,Hybrid
2009-10-09,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,785,706,775,Karnataka,Hybrid
2009-12-09,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,791,768,772,Karnataka,Hybrid
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,792,700,768,Karnataka,Hybrid
2009-12-10,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,785,670,709,Karnataka,Hybrid
2009-02-11,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,778,688,719,Karnataka,Hybrid
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,810,688,722,Karnataka,Hybrid
2009-10-11,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,818,737,741,Karnataka,Hybrid
2009-02-12,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,808,751,768,Karnataka,Hybrid
2009-11-12,Bajra(Pearl Millet/Cumbu),28,Bagalkot,Medium,Bagalakot,823,763,766,Karnataka,Hybrid
2009-11-02,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1050,900,1000,Karnataka,Hybrid
2009-12-02,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1050,900,1000,Karnataka,Hybrid
2009-04-03,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1050,900,1000,Karnataka,Hybrid
2009-09-03,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1075,930,1010,Karnataka,Hybrid
2009-09-03,Bajra(Pearl Millet/Cumbu),28,Bangalore,Local,Bangalore,1075,930,1010,Karnataka,Hybrid
2009-12-03,Bajra(Pearl Millet/Cumbu),28,Bangalore,Local,Bangalore,1075,930,1010,Karnataka,Hybrid
2009-04-04,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1000,900,975,Karnataka,Hybrid
2009-08-04,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1000,900,975,Karnataka,Hybrid
2009-11-06,Bajra(Pearl Millet/Cumbu),28,Bangalore,Medium,Bangalore,1200,950,1075,Karnataka,Hybrid
2009-02-07,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1075,Karnataka,Hybrid
2009-09-07,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1075,Karnataka,Hybrid
2009-01-08,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1075,Karnataka,Hybrid
2009-12-08,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1075,Karnataka,Hybrid
2009-01-10,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1100,Karnataka,Hybrid
2009-03-10,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1100,Karnataka,Hybrid
2009-02-11,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1100,Karnataka,Hybrid
2009-01-12,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1200,950,1100,Karnataka,Hybrid
2009-03-12,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1300,900,1100,Karnataka,Hybrid
2009-08-12,Bajra(Pearl Millet/Cumbu),28,Bangalore,FAQ,Bangalore,1150,900,1050,Karnataka,Hybrid
2009-06-12,Bajra(Pearl Millet/Cumbu),28,Belgaum,Medium,Ramdurga,790,680,740,Karnataka,Hybrid
2009-09-09,Bajra(Pearl Millet/Cumbu),28,Bellary,FAQ,Bellary,831,766,794,Karnataka,Hybrid
2009-01-04,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,H.B. Halli,730,730,730,Karnataka,Hybrid
2009-02-07,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,H.B. Halli,750,750,750,Karnataka,Hybrid
2009-11-10,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,H.B. Halli,730,720,730,Karnataka,Hybrid
2009-11-11,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,H.B. Halli,750,750,750,Karnataka,Hybrid
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Bellary,FAQ,Hoovinahadagali,750,750,750,Karnataka,Hybrid
2009-03-11,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,Kottur,750,750,750,Karnataka,Hybrid
2009-11-11,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,Kottur,803,803,803,Karnataka,Hybrid
2009-08-12,Bajra(Pearl Millet/Cumbu),28,Bellary,Medium,Kottur,821,798,806,Karnataka,Hybrid
2009-06-11,Bajra(Pearl Millet/Cumbu),28,Bellary,FAQ,Sirguppa,800,800,800,Karnataka,Hybrid
2009-06-01,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,900,690,800,Karnataka,Local
2009-09-01,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,850,700,750,Karnataka,Local
2009-06-02,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,825,700,750,Karnataka,Local
2009-04-03,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,750,680,726,Karnataka,Local
2009-05-03,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,750,680,700,Karnataka,Local
2009-09-03,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,761,676,710,Karnataka,Local
2009-01-04,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,900,780,830,Karnataka,Local
2009-02-04,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,850,770,820,Karnataka,Local
2009-06-04,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,926,751,850,Karnataka,Local
2009-05-06,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,765,740,750,Karnataka,Local
2009-03-10,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,760,730,750,Karnataka,Local
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,780,750,770,Karnataka,Local
2009-03-11,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,1125,750,950,Karnataka,Local
2009-05-12,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,950,800,850,Karnataka,Local
2009-11-12,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Basava Kalayana,951,775,850,Karnataka,Local
2009-02-05,Bajra(Pearl Millet/Cumbu),28,Bidar,FAQ,Bidar,1206,1086,1140,Karnataka,Local
2009-07-02,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,745,715,725,Karnataka,Hybrid
2009-10-02,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,725,675,710,Karnataka,Hybrid
2009-04-05,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,800,740,765,Karnataka,Hybrid
2009-07-05,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,850,750,800,Karnataka,Hybrid
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,825,750,775,Karnataka,Hybrid
2009-09-06,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,800,725,750,Karnataka,Hybrid
2009-07-07,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,800,740,765,Karnataka,Hybrid
2009-08-07,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,800,750,775,Karnataka,Hybrid
2009-09-11,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,725,650,700,Karnataka,Hybrid
2009-10-11,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,775,700,750,Karnataka,Hybrid
2009-04-12,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Bijapur,841,743,800,Karnataka,Hybrid
2009-10-01,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Talikot,739,600,675,Karnataka,Hybrid
2009-03-02,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Talikot,770,600,690,Karnataka,Hybrid
2009-12-02,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Talikot,752,600,650,Karnataka,Hybrid
2009-09-03,Bajra(Pearl Millet/Cumbu),28,Bijapur,Local,Talikot,760,600,680,Karnataka,Hybrid
2009-11-04,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Talikot,820,600,700,Karnataka,Hybrid
2009-06-05,Bajra(Pearl Millet/Cumbu),28,Bijapur,FAQ,Talikot,741,600,650,Karnataka,Hybrid
2009-12-11,Bajra(Pearl Millet/Cumbu),28,Gadag,FAQ,Rona,703,696,700,Karnataka,Hybrid
2009-04-11,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Chittapur,710,700,700,Karnataka,Local
2009-03-10,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,750,650,700,Karnataka,Local
2009-05-10,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,750,650,700,Karnataka,Local
2009-11-11,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,1050,725,825,Karnataka,Local
2009-02-12,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,1050,770,950,Karnataka,Local
2009-04-12,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,1050,775,950,Karnataka,Local
2009-12-12,Bajra(Pearl Millet/Cumbu),28,Kalburgi,FAQ,Kalburgi,1000,735,900,Karnataka,Local
2009-08-09,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Gangavathi,800,780,780,Karnataka,Local
2009-05-10,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,758,656,700,Karnataka,Hybrid
2009-08-10,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,771,701,730,Karnataka,Hybrid
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,725,651,680,Karnataka,Hybrid
2009-09-11,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,744,726,732,Karnataka,Hybrid
2009-02-03,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,722,690,700,Karnataka,Local
